Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
300.28959,C02934,M+H[1+],8.64667700284372e-05
300.28959,C12144,M-H2O+H[1+],8.64667700284372e-05
324.05904,C00055,M+H[1+],0.000136466770015886
203.05242,C00221,M+Na[1+],0.000256466769997132
203.05242,C00267,M+Na[1+],0.000256466769997132
203.05242,C01801,M+HCOONa[1+],0.000156466769993813
203.05242,C00095,M+Na[1+],0.000256466769997132
203.05242,C00159,M+Na[1+],0.000256466769997132
203.05242,C01720,M+Na[1+],0.000256466769997132
203.05242,C00124,M+Na[1+],0.000256466769997132
203.05242,C00984,M+Na[1+],0.000256466769997132
203.05242,C00031,M+Na[1+],0.000256466769997132
203.05242,C00137,M+Na[1+],0.000256466769997132
191.01029,C04043,M+K[1+],0.000213533229981522
191.01029,C00642,M+K[1+],0.000213533229981522
191.01029,C05852,M+K[1+],0.000213533229981522
204.08659,C00140,M-H2O+H[1+],1.35332300033042e-05
204.08659,C00645,M-H2O+H[1+],1.35332300033042e-05
204.08659,C01132,M-H2O+H[1+],1.35332300033042e-05
97.02839,C00544,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C03912,M-NH3+H[1+],8.64667700000155e-05
97.02839,C03564,M-NH3+H[1+],8.64667700000155e-05
97.02839,C05577,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C01161,M-C3H4O2+H[1+],8.64667700000155e-05
307.08347,C05643,M+NaCl[1+],0.00149353322996149
307.08347,C00051,M[1+],0.000330000000019481
307.08347,C00127,M+2H[2+],0.000193533229946752
370.05239,C00020,M+Na[1+],1.35332299464608e-05
370.05239,C00362,M+Na[1+],1.35332299464608e-05
370.05239,C00357,M+HCOONa[1+],0.00141353322999294
370.05239,C04501,M+HCOONa[1+],0.00141353322999294
370.05239,C18060,M+HCOONa[1+],0.00141353322999294
370.05239,C04257,M+HCOONa[1+],0.00141353322999294
136.06176,C00147,M+H[1+],1.64667700062182e-05
250.09347,C00212,M-H2O+H[1+],6.46676997462237e-06
250.09347,C00330,M-H2O+H[1+],6.46676997462237e-06
159.09182,C00078,M-HCOOH+H[1+],4.35332300128266e-05
159.09182,C00780,M-H2O+H[1+],0.000143533230016146
233.06314,C02076,M+Na[1+],0.000136466770015886
233.06314,C01019,M+HCOONa[1+],3.64667700125665e-05
322.1067,C14871,M-CO+H[1+],2.35332299780566e-05
189.01599,C00118,M+H2O+H[1+],0.000113533229978202
189.01599,C00085,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00668,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00103,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00111,M+H2O+H[1+],0.000113533229978202
189.01599,C01172,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00121,M+K[1+],0.000413533229988161
189.01599,C00309,M+K[1+],0.000413533229988161
189.01599,C00310,M+K[1+],0.000413533229988161
189.01599,C00181,M+K[1+],0.000413533229988161
189.01599,C00259,M+K[1+],0.000413533229988161
189.01599,C00312,M+K[1+],0.000413533229988161
189.01599,C00275,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00636,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C01094,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C01097,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C00446,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C06001,M+HCOOK[1+],0.000113533229978202
189.01599,C00092,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C03546,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C04006,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C01177,M-C3H4O2+H[1+],0.000113533229978202
189.01599,C05984,M+HCOOK[1+],0.000113533229978202
189.01599,C01089,M+HCOOK[1+],0.000113533229978202
137.04579,C00262,M+H[1+],1.35332300033042e-05
137.04579,C00155,M(C13)+H[1+],0.000286466770006655
137.04579,C16359,M-HCOOH+H[1+],8.64667700000155e-05
137.04579,C16355,M-HCOOH+H[1+],8.64667700000155e-05
205.09705,C00078,M+H[1+],0.000126466770012712
307.08397,C00051,M[1+],0.000170000000025539
307.08397,C00127,M+2H[2+],0.000693533229991772
530.13704,C00101,M+HCOOK[1+],0.00253646677003871
530.13704,C15978,M+H2O+H[1+],0.00106353322996711
530.13704,C15974,M+H2O+H[1+],0.00106353322996711
530.13704,C21384,M-CO2+H[1+],0.00113646677016277
146.06018,C00082,M-H4O2+H[1+],0.000203533229978348
146.06018,C05635,M-HCOOH+H[1+],0.00010353323000345
146.06018,C14800,M-CO2+H[1+],0.00010353323000345
146.06018,C14040,M-CO+H[1+],0.000203533230006769
146.06018,C14802,M-CO2+H[1+],0.00010353323000345
146.06018,C16596,M-HCOOH+H[1+],0.00010353323000345
613.15908,C00127,M+H[1+],0.000196466770034931
230.02221,C03287,M(S34)+H[1+],0.000366466770003626
230.02221,C00018,M-H2O+H[1+],0.000933533230011108
250.09327,C00212,M-H2O+H[1+],0.000206466769981262
250.09327,C00330,M-H2O+H[1+],0.000206466769981262
348.11144,C16328,M+3H[3+],0.00133019989664263
176.07058,C05634,M+H[1+],3.53323000013006e-06
176.07058,C00954,M+H[1+],3.53323000013006e-06
176.07058,C00331,M-CO+H[1+],0.00010353323000345
176.07058,C16595,M-H2O+H[1+],3.53323000013006e-06
176.07058,C16587,M-H2O+H[1+],3.53323000013006e-06
405.01017,C00015,M+H[1+],0.000693533229991772
117.05766,C05580,M-HCOONa+H[1+],0.000583533229985278
245.11313,C00931,M+H2O+H[1+],0.00014646677001906
176.07067,C05634,M+H[1+],9.35332300002756e-05
176.07067,C00954,M+H[1+],9.35332300002756e-05
176.07067,C00331,M-CO+H[1+],0.000193533230003595
176.07067,C16595,M-H2O+H[1+],9.35332300002756e-05
176.07067,C16587,M-H2O+H[1+],9.35332300002756e-05
136.06175,C00147,M+H[1+],2.64667700093923e-05
180.06551,C13747,M[1+],0.00081000000000131
180.06551,C07480,M[1+],0.00081000000000131
180.06551,C00355,M-H2O+H[1+],3.35332299812308e-05
180.06551,C05639,M+H2O+H[1+],6.64667700220889e-05
180.06551,C05645,M-CO2+H[1+],6.64667700220889e-05
180.06551,C01252,M-CO+H[1+],3.35332299812308e-05
180.06551,C05637,M+H2O+H[1+],6.64667700220889e-05
180.06551,C14801,M-CO+H[1+],3.35332299812308e-05
361.1832,C18044,M-H4O2+H[1+],0.000123533230009798
86.09644,C01672,M-NH3+H[1+],3.64667699983556e-05
86.09644,C00407,M-HCOOH+H[1+],3.64667699983556e-05
86.09644,C00123,M-HCOOH+H[1+],3.64667699983556e-05
86.09644,C00408,M-CO2+H[1+],3.64667699983556e-05
86.09644,C05936,M-CO2+H[1+],3.64667699983556e-05
202.10724,C05589,M+H2O+H[1+],0.000136466770015886
202.10724,C00788,M+H2O+H[1+],0.000136466770015886
202.10724,C00864,M-H2O+H[1+],0.000136466770015886
175.1189,C00062,M+H[1+],7.6466770025263e-05
175.1189,C00792,M+H[1+],7.6466770025263e-05
246.15598,C05340,M+H[1+],9.64667700031896e-05
132.10209,C00407,M+H[1+],0.000213533229981522
132.10209,C00123,M+H[1+],0.000213533229981522
132.10209,C01233,M-HCOOK+H[1+],0.000213533229981522
193.06406,C16604,M-NH3+H[1+],0.000816466770004354
170.06004,C05660,M-H4O2+H[1+],6.35332299623315e-05
516.08934,C00301,M-CO2+H[1+],0.000163533230079338
381.10087,C16609,M+HCOOK[1+],0.000206466770009683
186.05807,C00847,M(Cl37)+H[1+],0.000393533229981813
180.06542,C13747,M[1+],0.000720000000001164
180.06542,C07480,M[1+],0.000720000000001164
180.06542,C00355,M-H2O+H[1+],5.64667700189148e-05
180.06542,C05639,M+H2O+H[1+],0.000156466770022234
180.06542,C05645,M-CO2+H[1+],0.000156466770022234
180.06542,C01252,M-CO+H[1+],5.64667700189148e-05
180.06542,C05637,M+H2O+H[1+],0.000156466770022234
180.06542,C14801,M-CO+H[1+],5.64667700189148e-05
608.08901,C00043,M+H[1+],0.000133533230041394
608.08901,C00203,M+H[1+],0.000133533230041394
97.02857,C00544,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C03912,M-NH3+H[1+],9.35332300002756e-05
97.02857,C03564,M-NH3+H[1+],9.35332300002756e-05
97.02857,C05577,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C01161,M-C3H4O2+H[1+],9.35332300002756e-05
245.07682,C00299,M+H[1+],4.35332299844049e-05
184.09668,C05589,M+H[1+],9.64667700031896e-05
184.09668,C00788,M+H[1+],9.64667700031896e-05
184.09668,C00079,M+H2O+H[1+],0.000196466770034931
184.09668,C00864,M-H4O2+H[1+],9.64667700316113e-05
274.187,C00951,M(C13)+H[1+],0.00127646676997983
193.06404,C16604,M-NH3+H[1+],0.000836466770010702
188.07059,C00078,M-NH3+H[1+],8.64667700000155e-05
188.07059,C05660,M-H2O+H[1+],1.35332300033042e-05
307.08388,C00051,M[1+],8.00000000253931e-05
307.08388,C00127,M+2H[2+],0.000603533229991626
289.16207,C05298,M(Cl37)+H[1+],0.000693533229991772
289.16207,C05300,M(Cl37)+H[1+],0.000693533229991772
370.05223,C00020,M+Na[1+],0.000146466770047482
370.05223,C00362,M+Na[1+],0.000146466770047482
370.05223,C00357,M+HCOONa[1+],0.00125353322999899
370.05223,C04501,M+HCOONa[1+],0.00125353322999899
370.05223,C18060,M+HCOONa[1+],0.00125353322999899
370.05223,C04257,M+HCOONa[1+],0.00125353322999899
162.02211,C01419,M-NH3+H[1+],0.00013353322998455
302.3052,C00836,M+H[1+],0.000176466769971739
621.3031,C06508,M(C13)+2H[2+],0.00227353322998169
275.14236,C01134,M-HCOOK+H[1+],1.64667700346399e-05
275.14236,C19488,M+H2O+H[1+],0.000716466770029456
336.0911,C00212,M+HCOONa[1+],0.000376466769978379
336.0911,C00330,M+HCOONa[1+],0.000376466769978379
405.00955,C00015,M+H[1+],7.35332299655056e-05
130.05006,C00064,M-NH3+H[1+],0.000183533230000421
130.05006,C21029,M-NH3+H[1+],0.000183533230000421
130.05006,C04281,M+H[1+],0.000183533230000421
130.05006,C00819,M-NH3+H[1+],0.000183533230000421
130.05006,C02237,M+H[1+],0.000183533230000421
130.05006,C04282,M+H[1+],0.000183533230000421
130.05006,C01879,M+H[1+],0.000183533230000421
130.05006,C00025,M-H2O+H[1+],0.000183533230000421
130.05006,C01042,M-HCOOH+H[1+],8.35332299971014e-05
130.05006,C05938,M-H2O+H[1+],0.000183533230000421
130.05006,C02220,M-CO+H[1+],0.000283533230003741
130.05006,C00217,M-H2O+H[1+],0.000183533230000421
258.11021,C00670,M[1+],0.000389999999981683
427.09488,C02939,M(C13)+2H[2+],0.000446466770029019
427.09488,C15980,M(C13)+2H[2+],0.000446466770029019
298.99249,C00085,M+K[1+],1.35332300033042e-05
298.99249,C00668,M+K[1+],1.35332300033042e-05
298.99249,C00103,M+K[1+],1.35332300033042e-05
298.99249,C01172,M+K[1+],1.35332300033042e-05
298.99249,C00672,M+HCOOK[1+],0.000286466770035076
298.99249,C00673,M+HCOOK[1+],0.000286466770035076
298.99249,C00275,M+K[1+],1.35332300033042e-05
298.99249,C00636,M+K[1+],1.35332300033042e-05
298.99249,C01094,M+K[1+],1.35332300033042e-05
298.99249,C01097,M+K[1+],1.35332300033042e-05
298.99249,C00446,M+K[1+],1.35332300033042e-05
298.99249,C00092,M+K[1+],1.35332300033042e-05
298.99249,C03546,M+K[1+],1.35332300033042e-05
298.99249,C04006,M+K[1+],1.35332300033042e-05
298.99249,C01177,M+K[1+],1.35332300033042e-05
347.02509,C00105,M+Na[1+],8.64667700852806e-05
120.08092,C00483,M-H2O+H[1+],0.000143533230001935
120.08092,C00079,M-HCOOH+H[1+],4.35332300128266e-05
123.05503,C00153,M+H[1+],0.000246466769993958
123.05503,C05828,M-H2O+H[1+],0.000246466770008169
250.09346,C00212,M-H2O+H[1+],1.64667699777965e-05
250.09346,C00330,M-H2O+H[1+],1.64667699777965e-05
158.09235,C00062,M-NH3+H[1+],0.000126466770012712
158.09235,C00792,M-NH3+H[1+],0.000126466770012712
158.09235,C00327,M-H2O+H[1+],2.64667699809706e-05
347.025093,C00105,M+Na[1+],8.34667700360114e-05
104.107,C00114,M[1+],0.000500000000002387
104.107,C00407,M-CO+H[1+],0.000123533229995587
104.107,C00123,M-CO+H[1+],0.000123533229995587
205.06393,C02291,M-H2O+H[1+],0.000146466769990639
205.06393,C00669,M-HCOOH+H[1+],0.000246466769993958
250.09333,C00212,M-H2O+H[1+],0.000146466769962217
250.09333,C00330,M-H2O+H[1+],0.000146466769962217
258.11003,C00670,M[1+],0.000569999999981974
608.08829,C00043,M+H[1+],0.00058646676995977
608.08829,C00203,M+H[1+],0.00058646676995977
373.2142,C22832,M+K[1+],0.000623533229941131
373.2142,C13713,M+K[1+],0.000623533229941131
373.2142,C15492,M+HCOOK[1+],0.000323533230016437
237.01577,C04043,M+HCOOK[1+],0.000106466770006364
237.01577,C05584,M+K[1+],0.000193533230003595
237.01577,C00642,M+HCOOK[1+],0.000106466770006364
237.01577,C05852,M+HCOOK[1+],0.000106466770006364
220.11795,C00864,M+H[1+],2.64667700093923e-05
144.08082,C00398,M-NH3+H[1+],4.35332299844049e-05
173.08077,C03771,M[1+],0.000769999999988613
221.0185,C03827,M+NaCl[1+],0.000176466770000161
118.06523,C03758,M-H4O2+H[1+],0.000153533229990899
118.06523,C05639,M-CO2+H[1+],5.35332300160007e-05
118.06523,C05637,M-CO2+H[1+],5.35332300160007e-05
169.03184,C03722,M(C13)+H[1+],0.000736466770007382
169.03184,C01185,M+2H[2+],0.00036353322997229
169.03184,C00341,M+H+Na[2+],0.000636466770004063
150.05497,C05578,M+H[1+],6.46677000304408e-06
150.05497,C01693,M-CO2+H[1+],6.46677000304408e-06
150.05497,C04185,M-CO2+H[1+],6.46677000304408e-06
150.05497,C00822,M-HCOOH+H[1+],0.000106466770006364
150.05497,C00250,M-H2O+H[1+],9.35332300002756e-05
322.10628,C14871,M-CO+H[1+],0.000396466769984727
358.18503,C00504,M-HCOOK+H[1+],0.000646466770035659
137.04582,C00262,M+H[1+],4.35332299844049e-05
137.04582,C00155,M(C13)+H[1+],0.000256466770025554
137.04582,C16359,M-HCOOH+H[1+],5.64667700189148e-05
137.04582,C16355,M-HCOOH+H[1+],5.64667700189148e-05
335.07379,C19562,M-H2O+H[1+],0.0002135332299531
184.07343,C05594,M[1+],0.000169999999997117
