Query.Mass,Matched.Compound,Matched.Form,Mass.Diff
373.08523,C12270,M+HCOONa[1+],0.000146466769990639
287.1961,C17432,M+3H[3+],0.000909800103329417
121.06504,C00483,M-NH3+H[1+],0.000163533229994073
121.06504,C00601,M+H[1+],0.000263533229997392
121.06504,C05581,M-HCOOH+H[1+],0.000163533230022495
121.06504,C00166,M-CO2+H[1+],0.000263533229997392
121.06504,C02763,M-CO2+H[1+],0.000263533229997392
134.08116,C00956,M-CO+H[1+],8.35332299971014e-05
134.08116,C00148,M+H2O+H[1+],1.64667700062182e-05
134.08116,C00763,M+H2O+H[1+],1.64667700062182e-05
134.08116,C00329,M-HCOOH+H[1+],0.000116466769981116
335.07379,C19562,M-H2O+H[1+],0.0002135332299531
538.09846,C16238,M(S34)+H[1+],0.000616466769997714
538.09846,C16238,M(Cl37)+H[1+],0.00201646676998735
538.09846,C00096,M-HCOONa+H[1+],0.00138353323006868
233.14963,C00449,M-CO2+H[1+],5.35332300160007e-05
289.179733,C05141,M+H[1+],4.34667700233149e-05
289.179733,C05301,M+H[1+],4.34667700233149e-05
289.179733,C00468,M+H2O+H[1+],0.000143466769998213
289.179733,C00762,M-C3H4O2+H[1+],0.000143466769998213
289.179733,C01780,M-C3H4O2+H[1+],0.000143466769998213
97.02839,C00544,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C03912,M-NH3+H[1+],8.64667700000155e-05
97.02839,C03564,M-NH3+H[1+],8.64667700000155e-05
97.02839,C01161,M-C3H4O2+H[1+],8.64667700000155e-05
97.02839,C05577,M-C3H4O2+H[1+],8.64667700000155e-05
149.02366,C05653,M-NH3+H[1+],0.000283533230003741
149.02366,C05580,M-H4O2+H[1+],0.000383533229978639
287.16287,C05298,M+H[1+],0.00130646677001778
287.16287,C05300,M+H[1+],0.00130646677001778
391.28412,C00695,M-H2O+H[1+],0.000156466770022234
225.16356,C00468,M-HCOOH+H[1+],0.000316466769987755
130.05006,C00064,M-NH3+H[1+],0.000183533230000421
130.05006,C21029,M-NH3+H[1+],0.000183533230000421
130.05006,C04281,M+H[1+],0.000183533230000421
130.05006,C00819,M-NH3+H[1+],0.000183533230000421
130.05006,C02237,M+H[1+],0.000183533230000421
130.05006,C04282,M+H[1+],0.000183533230000421
130.05006,C01879,M+H[1+],0.000183533230000421
130.05006,C00025,M-H2O+H[1+],0.000183533230000421
130.05006,C01042,M-HCOOH+H[1+],8.35332299971014e-05
130.05006,C05938,M-H2O+H[1+],0.000183533230000421
130.05006,C02220,M-CO+H[1+],0.000283533230003741
130.05006,C00217,M-H2O+H[1+],0.000183533230000421
212.04299,C02305,M+H[1+],8.64667700000155e-05
212.04299,C03771,M+K[1+],0.000213533229981522
158.09235,C00062,M-NH3+H[1+],0.000126466770012712
158.09235,C00792,M-NH3+H[1+],0.000126466770012712
158.09235,C00327,M-H2O+H[1+],2.64667699809706e-05
308.09067,C00051,M+H[1+],0.000406466770016323
308.09067,C05274,M+3H[3+],0.000273133436678563
308.09067,C03451,M-C3H4O2+H[1+],0.000406466770016323
282.27913,C00319,M-H2O+H[1+],5.35332300160007e-05
282.27913,C02934,M-H2O+H[1+],5.35332300160007e-05
282.27913,C12144,M-H4O2+H[1+],5.35332300160007e-05
274.187,C00951,M(C13)+H[1+],0.00127646676997983
149.02325,C05653,M-NH3+H[1+],0.000126466770012712
149.02325,C05580,M-H4O2+H[1+],2.64667700378141e-05
169.03184,C03722,M(C13)+H[1+],0.000736466770007382
169.03184,C00341,M+H+Na[2+],0.000636466770004063
169.03184,C01185,M+2H[2+],0.00036353322997229
204.08659,C01132,M-H2O+H[1+],1.35332300033042e-05
204.08659,C00140,M-H2O+H[1+],1.35332300033042e-05
204.08659,C00645,M-H2O+H[1+],1.35332300033042e-05
139.03895,C00156,M+H[1+],2.64667700093923e-05
139.03895,C05585,M+H[1+],2.64667700093923e-05
139.03895,C05580,M-HCOOH+H[1+],0.000126466770012712
348.07037,C00020,M+H[1+],6.46677000304408e-06
348.07037,C00362,M+H[1+],6.46677000304408e-06
348.07037,C00270,M+K[1+],0.00159353322999323
258.07373,C00864,M+K[1+],0.00025353323002264
258.07373,C00357,M-CO2+H[1+],4.64667700157406e-05
258.07373,C04257,M-CO2+H[1+],4.64667700157406e-05
258.07373,C04501,M-CO2+H[1+],4.64667700157406e-05
258.07373,C18060,M-CO2+H[1+],4.64667700157406e-05
156.10186,C00483,M+H2O+H[1+],0.00011646677003796
156.10186,C00788,M-CO+H[1+],8.35332299971014e-05
156.10186,C05589,M-CO+H[1+],8.35332299971014e-05
459.19907,C11132,M-H2O+H[1+],0.00220646677001923
786.16365,C00016,M+H[1+],0.000726466770061052
447.06753,C00570,M+H[1+],0.000146466770047482
391.28425,C00695,M-H2O+H[1+],2.64667700093923e-05
305.1735,C05298,M+H2O+H[1+],0.00127646677003668
305.1735,C05300,M+H2O+H[1+],0.00127646677003668
373.23679,C07108,M(C13)+H[1+],0.0012135332299863
373.23679,C05476,M+Na[1+],0.00181353322994937
230.02221,C03287,M(S34)+H[1+],0.000366466770003626
230.02221,C00018,M-H2O+H[1+],0.000933533230011108
375.09085,C03406,M+HCOOK[1+],0.00032646676999093
298.09658,C00170,M+H[1+],0.000296466770009829
608.08829,C00043,M+H[1+],0.00058646676995977
608.08829,C00203,M+H[1+],0.00058646676995977
271.16906,C00468,M+H[1+],0.000216466769984436
271.16906,C05141,M-H2O+H[1+],0.000116466770009538
271.16906,C05301,M-H2O+H[1+],0.000116466770009538
283.01886,C00103,M+Na[1+],0.000116466770009538
283.01886,C00668,M+Na[1+],0.000116466770009538
283.01886,C01172,M+Na[1+],0.000116466770009538
283.01886,C00672,M+HCOONa[1+],1.64667699777965e-05
283.01886,C00673,M+HCOONa[1+],1.64667699777965e-05
283.01886,C00275,M+Na[1+],0.000116466770009538
283.01886,C00636,M+Na[1+],0.000116466770009538
283.01886,C01094,M+Na[1+],0.000116466770009538
283.01886,C00085,M+Na[1+],0.000116466770009538
283.01886,C00446,M+Na[1+],0.000116466770009538
283.01886,C01097,M+Na[1+],0.000116466770009538
283.01886,C00092,M+Na[1+],0.000116466770009538
283.01886,C03862,M+Na[1+],0.000134992769972087
283.01886,C04006,M+Na[1+],0.000116466770009538
283.01886,C01177,M+Na[1+],0.000116466770009538
283.01886,C03546,M+Na[1+],0.000116466770009538
320.0785,C00170,M+Na[1+],0.000376466769978379
464.0821,C03794,M+H[1+],0.000823533230004614
464.0821,C00401,M+HCOOK[1+],0.00206301423003197
464.0821,C16238,M-C3H4O2+H[1+],7.64667699968413e-05
325.04328,C00105,M+H[1+],0.000103533229946606
325.04328,C01103,M-CO2+H[1+],0.00010353323000345
134.08119,C00956,M-CO+H[1+],0.000113533229978202
134.08119,C00148,M+H2O+H[1+],1.35332299748825e-05
134.08119,C00763,M+H2O+H[1+],1.35332299748825e-05
134.08119,C00329,M-HCOOH+H[1+],8.64667700000155e-05
205.06393,C02291,M-H2O+H[1+],0.000146466769990639
205.06393,C00669,M-HCOOH+H[1+],0.000246466769993958
347.02511,C00105,M+Na[1+],6.64667700789323e-05
589.0452,C00029,M+Na[1+],0.000923533230093199
589.0452,C00052,M+Na[1+],0.000923533230093199
621.3031,C06508,M(C13)+2H[2+],0.00227353322998169
227.08447,C03227,M(Cl37)+H[1+],0.000293533230006915
227.08447,C05651,M(Cl37)+H[1+],0.000293533230006915
227.08447,C00120,M-H2O+H[1+],0.000406466769987901
287.16379,C05298,M+H[1+],0.000386466770009974
287.16379,C05300,M+H[1+],0.000386466770009974
361.06126,C14853,M+NaCl[1+],0.0010835332300303
267.13381,C05643,M+H2O+H[1+],0.000166466769996987
346.04197,C00055,M+Na[1+],0.00079353322996667
314.07467,C04640,M+H[1+],0.000106466769977942
314.07467,C06800,M(C13)+H[1+],0.000593533230016874
314.07467,C03373,M+H2O+H[1+],0.000106466769977942
314.07467,C16635,M+HCOONa[1+],0.00120646676998604
294.14766,C16641,M+2H[2+],0.000833533229979366
289.16207,C05298,M(Cl37)+H[1+],0.000693533229991772
289.16207,C05300,M(Cl37)+H[1+],0.000693533229991772
260.05311,C00352,M+H[1+],0.00013353322998455
260.05311,C01132,M+K[1+],0.000433533230022931
260.05311,C00360,M-C3H4O2+H[1+],0.00126646677000508
260.05311,C05635,M+HCOONa[1+],0.000233533230016292
260.05311,C00140,M+K[1+],0.000433533230022931
260.05311,C00645,M+K[1+],0.000433533230022931
260.05311,C16596,M+HCOONa[1+],0.000233533230016292
134.08121,C00956,M-CO+H[1+],0.00013353322998455
134.08121,C00148,M+H2O+H[1+],3.35332299812308e-05
134.08121,C00763,M+H2O+H[1+],3.35332299812308e-05
134.08121,C00329,M-HCOOH+H[1+],6.64667699936672e-05
348.07065,C00020,M+H[1+],0.000273533229972145
348.07065,C00362,M+H[1+],0.000273533229972145
608.08901,C00043,M+H[1+],0.000133533230041394
608.08901,C00203,M+H[1+],0.000133533230041394
324.05904,C00055,M+H[1+],0.000136466770015886
300.28959,C00319,M+H[1+],8.64667700284372e-05
300.28959,C02934,M+H[1+],8.64667700284372e-05
300.28959,C12144,M-H2O+H[1+],8.64667700284372e-05
348.07057,C00020,M+H[1+],0.000193533229946752
348.07057,C00362,M+H[1+],0.000193533229946752
158.09238,C00062,M-NH3+H[1+],9.64667700316113e-05
158.09238,C00792,M-NH3+H[1+],9.64667700316113e-05
158.09238,C00327,M-H2O+H[1+],3.53323000013006e-06
357.0879,C04352,M-HCOOH+H[1+],0.000176466770028583
357.0879,C19489,M+HCOOK[1+],0.000776466769991657
357.0879,C19561,M+HCOOK[1+],0.000776466769991657
357.0879,C19604,M+HCOOK[1+],0.000776466769991657
590.08946,C00325,M+H[1+],1.64667699209531e-05
204.04367,C12248,M(C13)+H[1+],0.000806466770029601
347.02509,C00105,M+Na[1+],8.64667700852806e-05
304.06508,C20775,M-H2O+H[1+],0.00119646676995444
104.107,C00114,M[1+],0.000500000000002387
104.107,C00123,M-CO+H[1+],0.000123533229995587
104.107,C00407,M-CO+H[1+],0.000123533229995587
160.07575,C11132,M(C13)+3H[3+],0.000793133436673088
160.07575,C00637,M+H[1+],7.35332299939273e-05
160.07575,C00780,M-NH3+H[1+],2.64667700093923e-05
160.07575,C00331,M-CO2+H[1+],7.35332299939273e-05
160.07575,C05660,M-HCOOH+H[1+],2.64667700093923e-05
160.07575,C16586,M-H4O2+H[1+],0.000173533229997247
370.05232,C00020,M+Na[1+],5.64667700473365e-05
370.05232,C00362,M+Na[1+],5.64667700473365e-05
370.05232,C00357,M+HCOONa[1+],0.00134353322999914
370.05232,C04257,M+HCOONa[1+],0.00134353322999914
370.05232,C04501,M+HCOONa[1+],0.00134353322999914
370.05232,C18060,M+HCOONa[1+],0.00134353322999914
245.09554,C00214,M(Cl37)+H[1+],0.000763533229985569
245.09554,C00475,M(C13)+H[1+],0.000636466770004063
245.09554,C00120,M+H[1+],6.35332299907532e-05
664.11627,C00003,M[1+],0.000630000000001019
200.06809,C00255,M+H+Na[2+],0.000663533229982249
237.12324,C00978,M+H2O+H[1+],0.000136466770015886
237.12324,C05642,M-CO+H[1+],3.64667699841448e-05
489.11473,C00307,M+H[1+],0.000153533229990899
132.10188,C00123,M+H[1+],3.53322997170835e-06
132.10188,C00407,M+H[1+],3.53322997170835e-06
132.10188,C01233,M-HCOOK+H[1+],3.53322997170835e-06
137.04582,C00262,M+H[1+],4.35332299844049e-05
137.04582,C00155,M(C13)+H[1+],0.000256466770025554
137.04582,C16355,M-HCOOH+H[1+],5.64667700189148e-05
137.04582,C16359,M-HCOOH+H[1+],5.64667700189148e-05
218.13858,C16565,M+NaCl[1+],0.000796466769998005
218.14997,C05341,M+H[1+],9.35332300002756e-05
347.025099,C00105,M+Na[1+],7.746677005116e-05
123.05549,C00153,M+H[1+],0.000213533230009944
123.05549,C05828,M-H2O+H[1+],0.000213533229995733
235.01273,C16631,M+HCOOK[1+],5.35332300160007e-05
325.0434,C00105,M+H[1+],0.000223533229984696
325.0434,C01103,M-CO2+H[1+],0.000223533230041539
137.04609,C00262,M+H[1+],0.000313533229984841
137.04609,C00155,M(C13)+H[1+],1.35332299748825e-05
137.04609,C16355,M-HCOOH+H[1+],0.000213533229981522
137.04609,C16359,M-HCOOH+H[1+],0.000213533229981522
203.05242,C00031,M+Na[1+],0.000256466769997132
203.05242,C00221,M+Na[1+],0.000256466769997132
203.05242,C00267,M+Na[1+],0.000256466769997132
203.05242,C01801,M+HCOONa[1+],0.000156466769993813
203.05242,C00095,M+Na[1+],0.000256466769997132
203.05242,C00159,M+Na[1+],0.000256466769997132
203.05242,C01720,M+Na[1+],0.000256466769997132
203.05242,C00124,M+Na[1+],0.000256466769997132
203.05242,C00137,M+Na[1+],0.000256466769997132
203.05242,C00984,M+Na[1+],0.000256466769997132
120.08092,C00483,M-H2O+H[1+],0.000143533230001935
120.08092,C00079,M-HCOOH+H[1+],4.35332300128266e-05
389.23226,C05011,M(C13)+H[1+],0.00178353322996827
389.23226,C16544,M(C13)+H[1+],0.00178353322996827
389.23226,C16545,M(C13)+H[1+],0.00178353322996827
137.04592,C00262,M+H[1+],0.000143533229987725
137.04592,C00155,M(C13)+H[1+],0.000156466770022234
137.04592,C16355,M-HCOOH+H[1+],4.35332299844049e-05
137.04592,C16359,M-HCOOH+H[1+],4.35332299844049e-05
530.13704,C00101,M+HCOOK[1+],0.00253646677003871
530.13704,C15974,M+H2O+H[1+],0.00106353322996711
530.13704,C15978,M+H2O+H[1+],0.00106353322996711
530.13704,C21384,M-CO2+H[1+],0.00113646677016277
97.02857,C00544,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C03912,M-NH3+H[1+],9.35332300002756e-05
97.02857,C03564,M-NH3+H[1+],9.35332300002756e-05
97.02857,C01161,M-C3H4O2+H[1+],9.35332300002756e-05
97.02857,C05577,M-C3H4O2+H[1+],9.35332300002756e-05
258.11021,C00670,M[1+],0.000389999999981683
221.0185,C03827,M+NaCl[1+],0.000176466770000161
327.06805,C03691,M+H+Na[2+],0.00132646676996728
137.04577,C00262,M+H[1+],6.46677000304408e-06
137.04577,C00155,M(C13)+H[1+],0.000306466770013003
137.04577,C16355,M-HCOOH+H[1+],0.000106466770006364
137.04577,C16359,M-HCOOH+H[1+],0.000106466770006364
247.03825,C02985,M(S34)+H[1+],0.000373533230003886
247.03825,C02985,M(Cl37)+H[1+],0.00102646676998575
339.28903,C18042,M+H2O+H[1+],0.000346466769997278
330.07297,C00051,M+Na[1+],0.000106466769977942
405.01017,C00015,M+H[1+],0.000693533229991772
370.05223,C00020,M+Na[1+],0.000146466770047482
370.05223,C00362,M+Na[1+],0.000146466770047482
370.05223,C00357,M+HCOONa[1+],0.00125353322999899
370.05223,C04257,M+HCOONa[1+],0.00125353322999899
370.05223,C04501,M+HCOONa[1+],0.00125353322999899
370.05223,C18060,M+HCOONa[1+],0.00125353322999899
630.07131,C00043,M+Na[1+],0.000433533230079775
630.07131,C00203,M+Na[1+],0.000433533230079775
364.06536,C00144,M+H[1+],8.35332299971014e-05
364.06536,C18239,M+H[1+],8.35332299971014e-05
364.06536,C00942,M+H2O+H[1+],8.35332299971014e-05
364.06536,C03410,M+K[1+],0.00168353322993653
160.0427,C00337,M(C13)+H[1+],0.000776466770020079
160.0427,C02220,M(Cl37)+H[1+],0.000723533230001294
245.04155,C02985,M+H[1+],0.000526466769997569
245.04155,C05382,M-HCOOH+H[1+],0.000626466770000889
401.34501,C02990,M(C13)+H[1+],0.000566466770010265
245.09532,C00214,M(Cl37)+H[1+],0.000543533229972581
245.09532,C00475,M(C13)+H[1+],0.00085646677001705
245.09532,C00120,M+H[1+],0.000156466770022234
362.99858,C00105,M+K[1+],9.64667700031896e-05
376.20814,C16547,M(S34)+H[1+],0.00086353323001731
376.20814,C16547,M(Cl37)+H[1+],0.000536466770029165
376.20814,C16549,M(S34)+H[1+],0.00086353323001731
376.20814,C16549,M(Cl37)+H[1+],0.000536466770029165
220.11795,C00864,M+H[1+],2.64667700093923e-05
160.04259,C02220,M(Cl37)+H[1+],0.0006135332299948
359.102,C01134,M+H[1+],0.00167646677004996
359.102,C04352,M-CO2+H[1+],0.00167646677004996
245.11313,C00931,M+H2O+H[1+],0.00014646677001906
197.10062,C16586,M(C13)+H[1+],0.000443533229997684
197.10062,C00062,M+Na[1+],0.000356466770028874
197.10062,C00792,M+Na[1+],0.000356466770028874
238.0445,C00329,M+NaCl[1+],0.000776466769991657
238.0445,C01233,M+Na[1+],0.000676466770016759
335.10597,C04352,M-HCOONa+H[1+],0.000106466770034785
370.05239,C00020,M+Na[1+],1.35332299464608e-05
370.05239,C00362,M+Na[1+],1.35332299464608e-05
370.05239,C00357,M+HCOONa[1+],0.00141353322999294
370.05239,C04257,M+HCOONa[1+],0.00141353322999294
370.05239,C04501,M+HCOONa[1+],0.00141353322999294
370.05239,C18060,M+HCOONa[1+],0.00141353322999294
169.05839,C00064,M+Na[1+],1.35332300033042e-05
169.05839,C21029,M+Na[1+],1.35332300033042e-05
169.05839,C00819,M+Na[1+],1.35332300033042e-05
427.09515,C02939,M(C13)+2H[2+],0.000176466770028583
427.09515,C15980,M(C13)+2H[2+],0.000176466770028583
376.20856,C16547,M(S34)+H[1+],0.00128353322998009
376.20856,C16547,M(Cl37)+H[1+],0.000116466770066381
376.20856,C16549,M(S34)+H[1+],0.00128353322998009
376.20856,C16549,M(Cl37)+H[1+],0.000116466770066381
191.01029,C00642,M+K[1+],0.000213533229981522
191.01029,C04043,M+K[1+],0.000213533229981522
191.01029,C05852,M+K[1+],0.000213533229981522
246.15598,C05340,M+H[1+],9.64667700031896e-05
287.1963,C17432,M+3H[3+],0.000709800103322777
584.28543,C05122,M+HCOONa[1+],0.000946466769960352
146.06019,C00082,M-H4O2+H[1+],0.000213533229981522
146.06019,C05635,M-HCOOH+H[1+],0.000113533230006624
146.06019,C14040,M-CO+H[1+],0.000213533230009944
146.06019,C14800,M-CO2+H[1+],0.000113533230006624
146.06019,C14802,M-CO2+H[1+],0.000113533230006624
146.06019,C16596,M-HCOOH+H[1+],0.000113533230006624
159.05496,C02373,M+NaCl[1+],0.000283533229975319
245.09531,C00214,M(Cl37)+H[1+],0.000533533229997829
245.09531,C00475,M(C13)+H[1+],0.000866466769991803
245.09531,C00120,M+H[1+],0.000166466769996987
192.06551,C00328,M-NH3+H[1+],6.64667700220889e-05
192.06551,C05635,M+H[1+],3.35332299812308e-05
192.06551,C05647,M-NH3+H[1+],6.64667700220889e-05
192.06551,C16596,M+H[1+],3.35332299812308e-05
192.06551,C00352,M-HCOONa+H[1+],6.64667700505106e-05
192.06551,C14040,M+H2O+H[1+],6.64667700220889e-05
192.06551,C16591,M-H2O+H[1+],3.35332299812308e-05
238.04504,C00329,M+NaCl[1+],0.000236466769990784
238.04504,C01233,M+Na[1+],0.000136466770015886
136.06176,C00147,M+H[1+],1.64667700062182e-05
269.08792,C00294,M+H[1+],0.000156466770022234
269.08792,C20934,M+H[1+],0.0012435332299674
186.01638,C01005,M+H[1+],0.000203533229978348
186.01638,C16613,M(C13)+H[1+],0.000203533229978348
186.01638,C00025,M+K[1+],0.000403533229984987
186.01638,C05938,M+K[1+],0.000403533229984987
186.01638,C02514,M[1+],2.00000000063483e-05
186.01638,C00217,M+K[1+],0.000403533229984987
269.08817,C00294,M+H[1+],9.35332299718539e-05
152.05678,C00242,M+H[1+],0.00010353323000345
152.05678,C22499,M+H[1+],0.00010353323000345
288.06872,C21384,M(C13)+2H[2+],0.000606466770079805
137.04595,C00262,M+H[1+],0.000173533229997247
137.04595,C00155,M(C13)+H[1+],0.000126466770012712
137.04595,C16355,M-HCOOH+H[1+],7.35332299939273e-05
137.04595,C16359,M-HCOOH+H[1+],7.35332299939273e-05
137.04574,C00262,M+H[1+],3.64667700125665e-05
137.04574,C00155,M(C13)+H[1+],0.000336466770022525
137.04574,C16355,M-HCOOH+H[1+],0.000136466770015886
137.04574,C16359,M-HCOOH+H[1+],0.000136466770015886
328.09611,C00621,M-NH3+H[1+],4.26767700218988e-05
171.1492,C03793,M-H2O+H[1+],2.35332300064783e-05
152.03178,C04281,M+Na[1+],9.64667700031896e-05
152.03178,C02237,M+Na[1+],9.64667700031896e-05
152.03178,C04282,M+Na[1+],9.64667700031896e-05
152.03178,C01879,M+Na[1+],9.64667700031896e-05
267.13387,C05643,M+H2O+H[1+],0.000106466769977942
184.07326,C05594,M[1+],0.000339999999994234
184.07326,C00588,M[1+],0.000640000000004193
258.0736,C00864,M+K[1+],0.000123533230009798
258.0736,C00357,M-CO2+H[1+],0.000176466770028583
258.0736,C04257,M-CO2+H[1+],0.000176466770028583
258.0736,C04501,M-CO2+H[1+],0.000176466770028583
258.0736,C18060,M-CO2+H[1+],0.000176466770028583
152.05664,C00242,M+H[1+],3.64667700125665e-05
152.05664,C22499,M+H[1+],3.64667700125665e-05
351.25046,C00712,M+HCOONa[1+],0.000116466770009538
154.05861,C00642,M(C13)+H[1+],0.000633533229972727
154.05861,C04043,M(C13)+H[1+],0.000633533229972727
154.05861,C05852,M(C13)+H[1+],0.000633533229972727
154.05861,C00300,M+Na[1+],0.000166466770025409
269.0882,C00294,M+H[1+],0.000123533229952955
242.09986,C00864,M+Na[1+],0.000116466770009538
473.11971,C05674,M[1+],0.000490000000013424
147.07639,C00064,M+H[1+],1.35332300033042e-05
147.07639,C21029,M+H[1+],1.35332300033042e-05
147.07639,C00819,M+H[1+],1.35332300033042e-05
147.07639,C21028,M+H2O+H[1+],8.64667700284372e-05
147.07639,C00439,M-CO+H[1+],1.35332300033042e-05
117.0576,C05580,M-HCOONa+H[1+],0.000523533229980444
638.3351,C03170,M-HCOOK+H[1+],0.000423533230105022
309.09291,C19562,M-CO2+H[1+],0.00146646677001172
348.07042,C00020,M+H[1+],4.35332299844049e-05
348.07042,C00362,M+H[1+],4.35332299844049e-05
348.07042,C00270,M+K[1+],0.00164353322998068
368.02311,C05924,M-CO+H[1+],0.00146646677001172
176.07058,C00954,M+H[1+],3.53323000013006e-06
176.07058,C05634,M+H[1+],3.53323000013006e-06
176.07058,C00331,M-CO+H[1+],0.00010353323000345
176.07058,C16587,M-H2O+H[1+],3.53323000013006e-06
176.07058,C16595,M-H2O+H[1+],3.53323000013006e-06
357.0876,C04352,M-HCOOH+H[1+],0.00047646677001012
357.0876,C19489,M+HCOOK[1+],0.00107646676997319
357.0876,C19561,M+HCOOK[1+],0.00107646676997319
357.0876,C19604,M+HCOOK[1+],0.00107646676997319
159.09182,C00078,M-HCOOH+H[1+],4.35332300128266e-05
159.09182,C00780,M-H2O+H[1+],0.000143533230016146
265.06296,C16633,M(S34)+H[1+],0.000216466769984436
179.04841,C00438,M(Cl37)+H[1+],0.000633533230001149
179.04841,C01419,M+H[1+],6.64667700220889e-05
179.04841,C00669,M-C3H4O2+H[1+],6.64667700220889e-05
160.04271,C00337,M(C13)+H[1+],0.000766466770016905
160.04271,C02220,M(Cl37)+H[1+],0.000733533230004468
136.06175,C00147,M+H[1+],2.64667700093923e-05
160.04277,C00337,M(C13)+H[1+],0.000706466770026282
160.04277,C02220,M(Cl37)+H[1+],0.000793533229995091
370.05213,C00020,M+Na[1+],0.000246466770079223
370.05213,C00362,M+Na[1+],0.000246466770079223
370.05213,C00357,M+HCOONa[1+],0.00115353322996725
370.05213,C04257,M+HCOONa[1+],0.00115353322996725
370.05213,C04501,M+HCOONa[1+],0.00115353322996725
370.05213,C18060,M+HCOONa[1+],0.00115353322996725
235.02042,C00121,M+HCOOK[1+],0.000956466769991948
235.02042,C00257,M+K[1+],0.000656466770010411
235.02042,C00181,M+HCOOK[1+],0.000956466769991948
235.02042,C00259,M+HCOOK[1+],0.000956466769991948
235.02042,C00309,M+HCOOK[1+],0.000956466769991948
235.02042,C00310,M+HCOOK[1+],0.000956466769991948
235.02042,C00312,M+HCOOK[1+],0.000956466769991948
235.02042,C00800,M+K[1+],0.000656466770010411
235.02042,C00499,M+NaCl[1+],5.6466769990493e-05
383.04139,C04646,M+H2O+H[1+],0.000786466770023253
275.14236,C01134,M-HCOOK+H[1+],1.64667700346399e-05
275.14236,C19488,M+H2O+H[1+],0.000716466770029456
175.1189,C00062,M+H[1+],7.6466770025263e-05
175.1189,C00792,M+H[1+],7.6466770025263e-05
253.00827,C00117,M+Na[1+],0.000206466770009683
253.00827,C00199,M+Na[1+],0.000206466770009683
253.00827,C00231,M+Na[1+],0.000206466770009683
253.00827,C00620,M+Na[1+],0.000206466770009683
253.00827,C00191,M+NaCl[1+],0.000306466769984581
253.00827,C00618,M+NaCl[1+],0.000306466769984581
253.00827,C05699,M-H2O+H[1+],0.000306466770013003
120.08079,C00483,M-H2O+H[1+],1.35332299890933e-05
120.08079,C00079,M-HCOOH+H[1+],8.64667700000155e-05
335.106,C04352,M-HCOONa+H[1+],7.64667700536847e-05
399.14451,C00019,M+H[1+],3.35332300096525e-05
150.05497,C05578,M+H[1+],6.46677000304408e-06
150.05497,C00822,M-HCOOH+H[1+],0.000106466770006364
150.05497,C01693,M-CO2+H[1+],6.46677000304408e-06
150.05497,C04185,M-CO2+H[1+],6.46677000304408e-06
150.05497,C00250,M-H2O+H[1+],9.35332300002756e-05
373.2142,C13713,M+K[1+],0.000623533229941131
373.2142,C15492,M+HCOOK[1+],0.000323533230016437
373.2142,C22832,M+K[1+],0.000623533229941131
137.07099,C00328,M-C3H4O2+H[1+],1.35332300033042e-05
137.07099,C05647,M-C3H4O2+H[1+],1.35332300033042e-05
137.07099,C02918,M[1+],0.000509999999991351
309.05709,C05382,M+H2O+H[1+],0.00108646677000479
284.09896,C00387,M+H[1+],1.64667700346399e-05
146.06018,C00082,M-H4O2+H[1+],0.000203533229978348
146.06018,C05635,M-HCOOH+H[1+],0.00010353323000345
146.06018,C14040,M-CO+H[1+],0.000203533230006769
146.06018,C14800,M-CO2+H[1+],0.00010353323000345
146.06018,C14802,M-CO2+H[1+],0.00010353323000345
146.06018,C16596,M-HCOOH+H[1+],0.00010353323000345
242.09975,C00864,M+Na[1+],0.000226466770016032
258.07358,C00864,M+K[1+],0.00010353323000345
258.07358,C00357,M-CO2+H[1+],0.000196466770034931
258.07358,C04257,M-CO2+H[1+],0.000196466770034931
258.07358,C04501,M-CO2+H[1+],0.000196466770034931
258.07358,C18060,M-CO2+H[1+],0.000196466770034931
266.07462,C00475,M+Na[1+],0.000156466770022234
205.09706,C00078,M+H[1+],0.000116466770009538
198.03702,C01042,M+Na[1+],0.000356466770000452
198.03702,C04281,M+HCOONa[1+],0.000256466769968711
198.03702,C02237,M+HCOONa[1+],0.000256466769968711
198.03702,C04282,M+HCOONa[1+],0.000256466769968711
198.03702,C01879,M+HCOONa[1+],0.000256466769968711
180.06542,C07480,M[1+],0.000720000000001164
180.06542,C13747,M[1+],0.000720000000001164
180.06542,C00355,M-H2O+H[1+],5.64667700189148e-05
180.06542,C01252,M-CO+H[1+],5.64667700189148e-05
180.06542,C05637,M+H2O+H[1+],0.000156466770022234
180.06542,C05639,M+H2O+H[1+],0.000156466770022234
180.06542,C05645,M-CO2+H[1+],0.000156466770022234
180.06542,C14801,M-CO+H[1+],5.64667700189148e-05
184.09668,C00788,M+H[1+],9.64667700031896e-05
184.09668,C05589,M+H[1+],9.64667700031896e-05
184.09668,C00079,M+H2O+H[1+],0.000196466770034931
184.09668,C00864,M-H4O2+H[1+],9.64667700316113e-05
242.09981,C00864,M+Na[1+],0.000166466770025409
137.04578,C00262,M+H[1+],3.53323000013006e-06
137.04578,C00155,M(C13)+H[1+],0.000296466770009829
137.04578,C16355,M-HCOOH+H[1+],9.64667700031896e-05
137.04578,C16359,M-HCOOH+H[1+],9.64667700031896e-05
245.18806,C06081,M+Na[1+],0.000418079230001922
659.17968,C09332,M+HCOOK[1+],0.00249646677002602
